,population size,function evaluations,bitflip probability,cross probability,fitness,execution
624,100,1000,0.0001,0.6,20554.0,24
625,100,1000,0.0001,0.6,31158.0,25
626,100,1000,0.0001,0.6,22685.0,26
627,100,1000,0.0001,0.6,20640.0,27
628,100,1000,0.0001,0.6,14482.0,28
629,100,1000,0.0001,0.6,17651.0,29
630,100,1000,0.0001,0.7,31985.0,0
631,100,1000,0.0001,0.7,20672.0,1
632,100,1000,0.0001,0.7,16092.0,2
633,100,1000,0.0001,0.7,48451.0,3
634,100,1000,0.0001,0.7,55033.0,4
635,100,1000,0.0001,0.7,10739.0,5
636,100,1000,0.0001,0.7,29417.0,6
637,100,1000,0.0001,0.7,14123.0,7
638,100,1000,0.0001,0.7,27714.0,8
639,100,1000,0.0001,0.7,38123.0,9
640,100,1000,0.0001,0.7,27074.0,10
641,100,1000,0.0001,0.7,33777.0,11
642,100,1000,0.0001,0.7,17467.0,12
643,100,1000,0.0001,0.7,30916.0,13
644,100,1000,0.0001,0.7,11020.0,14
645,100,1000,0.0001,0.7,14546.0,15
646,100,1000,0.0001,0.7,13202.0,16
647,100,1000,0.0001,0.7,25554.0,17
648,100,1000,0.0001,0.7,35744.0,18
649,100,1000,0.0001,0.7,29499.0,19
650,100,1000,0.0001,0.7,43621.0,20
651,100,1000,0.0001,0.7,23926.0,21
652,100,1000,0.0001,0.7,10454.0,22
653,100,1000,0.0001,0.7,5815.0,23
654,100,1000,0.0001,0.7,18234.0,24
655,100,1000,0.0001,0.7,12036.0,25
656,100,1000,0.0001,0.7,22854.0,26
657,100,1000,0.0001,0.7,13874.0,27
658,100,1000,0.0001,0.7,18070.0,28
659,100,1000,0.0001,0.7,25673.0,29
660,100,1000,0.0001,0.8,13880.0,0
661,100,1000,0.0001,0.8,1304.0,1
662,100,1000,0.0001,0.8,8111.0,2
663,100,1000,0.0001,0.8,8478.0,3
664,100,1000,0.0001,0.8,17656.0,4
665,100,1000,0.0001,0.8,25976.0,5
666,100,1000,0.0001,0.8,11593.0,6
667,100,1000,0.0001,0.8,11593.0,7
668,100,1000,0.0001,0.8,33851.0,8
669,100,1000,0.0001,0.8,28063.0,9
670,100,1000,0.0001,0.8,39048.0,10
671,100,1000,0.0001,0.8,40684.0,11
672,100,1000,0.0001,0.8,25607.0,12
673,100,1000,0.0001,0.8,15455.0,13
674,100,1000,0.0001,0.8,9397.0,14
675,100,1000,0.0001,0.8,15474.0,15
676,100,1000,0.0001,0.8,14890.0,16
677,100,1000,0.0001,0.8,51162.0,17
678,100,1000,0.0001,0.8,6882.0,18
679,100,1000,0.0001,0.8,28098.0,19
680,100,1000,0.0001,0.8,34075.0,20
681,100,1000,0.0001,0.8,21820.0,21
682,100,1000,0.0001,0.8,12339.0,22
683,100,1000,0.0001,0.8,34744.0,23
684,100,1000,0.0001,0.8,42727.0,24
685,100,1000,0.0001,0.8,40501.0,25
686,100,1000,0.0001,0.8,17490.0,26
687,100,1000,0.0001,0.8,8971.0,27
688,100,1000,0.0001,0.8,48064.0,28
689,100,1000,0.0001,0.8,15370.0,29
690,100,1000,0.0001,0.9,24631.0,0
691,100,1000,0.0001,0.9,14054.0,1
692,100,1000,0.0001,0.9,16377.0,2
693,100,1000,0.0001,0.9,5961.0,3
694,100,1000,0.0001,0.9,22840.0,4
695,100,1000,0.0001,0.9,38927.0,5
696,100,1000,0.0001,0.9,14316.0,6
697,100,1000,0.0001,0.9,25064.0,7
698,100,1000,0.0001,0.9,29064.0,8
699,100,1000,0.0001,0.9,26758.0,9
700,100,1000,0.0001,0.9,25565.0,10
701,100,1000,0.0001,0.9,4186.0,11
702,100,1000,0.0001,0.9,22949.0,12
703,100,1000,0.0001,0.9,5387.0,13
704,100,1000,0.0001,0.9,18419.0,14
705,100,1000,0.0001,0.9,45479.0,15
706,100,1000,0.0001,0.9,9324.0,16
707,100,1000,0.0001,0.9,4285.0,17
708,100,1000,0.0001,0.9,24504.0,18
709,100,1000,0.0001,0.9,11938.0,19
710,100,1000,0.0001,0.9,33728.0,20
711,100,1000,0.0001,0.9,3651.0,21
712,100,1000,0.0001,0.9,31227.0,22
713,100,1000,0.0001,0.9,25653.0,23
714,100,1000,0.0001,0.9,12565.0,24
715,100,1000,0.0001,0.9,80541.0,25
716,100,1000,0.0001,0.9,42229.0,26
717,100,1000,0.0001,0.9,16712.0,27
718,100,1000,0.0001,0.9,4715.0,28
719,100,1000,0.0001,0.9,29673.0,29
720,100,1000,0.0001,0.95,67466.0,0
721,100,1000,0.0001,0.95,23068.0,1
722,100,1000,0.0001,0.95,9793.0,2
723,100,1000,0.0001,0.95,17004.0,3
724,100,1000,0.0001,0.95,15294.0,4
725,100,1000,0.0001,0.95,30762.0,5
726,100,1000,0.0001,0.95,75012.0,6
727,100,1000,0.0001,0.95,17481.0,7
728,100,1000,0.0001,0.95,8821.0,8
729,100,1000,0.0001,0.95,4740.0,9
730,100,1000,0.0001,0.95,1236.0,10
731,100,1000,0.0001,0.95,19135.0,11
732,100,1000,0.0001,0.95,13915.0,12
733,100,1000,0.0001,0.95,6603.0,13
734,100,1000,0.0001,0.95,41977.0,14
735,100,1000,0.0001,0.95,22850.0,15
736,100,1000,0.0001,0.95,12995.0,16
737,100,1000,0.0001,0.95,33390.0,17
738,100,1000,0.0001,0.95,20066.0,18
739,100,1000,0.0001,0.95,1304.0,19
740,100,1000,0.0001,0.95,35171.0,20
741,100,1000,0.0001,0.95,44352.0,21
742,100,1000,0.0001,0.95,20322.0,22
743,100,1000,0.0001,0.95,18869.0,23
744,100,1000,0.0001,0.95,14130.0,24
745,100,1000,0.0001,0.95,13608.0,25
746,100,1000,0.0001,0.95,47667.0,26
747,100,1000,0.0001,0.95,19391.0,27
748,100,1000,0.0001,0.95,22391.0,28
749,100,1000,0.0001,0.95,12802.0,29
